,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
0,0.0,0.05282863157922596,0.07088819407450213,0.011528021730474625,0.05952163296451708,0.053232615030708315,0.06132373173389977,0.02523777859314198,0.029979275085762046,0.06303603128777288,0.04997442289789273,0.05263133627392912,0.09143070179056811,0.1127753722856703,0.10243791748863498,0.1142933565657168,0.08257799453620715,0.10698873771549929,0.09430067750198792,0.05877467714814136,0.05700210636892246,0.06981336970112802,0.08327314857904636,0.068296149527337,0.08422888222098489,0.08961385811030392,0.10717790301601726,0.10180411938959737,0.08747595344398558,0.09629677631595478,0.09819022930573289,0.10047365971044078,0.09879624245691948,0.08478679295126709,0.07895058447077687,0.09696020493164326,0.1098155695387021,0.12189692847804068,0.12471854984439486,0.1303382065912701,0.11684532100872283,0.1317492842517348,0.15226840932754213,0.14836385514110506,0.15281531491186226,0.19151518733570438,0.18672961233406163,0.1182157762909917,0.11143929551978381,0.10640148358006488,0.10322260547650386,0.12416359261923363,0.13217727749138175,0.11611269557286617,0.12261786680771963,0.12046298462973701,0.1149444170688375,0.12305720974905772,0.12427539004656464,0.13557818730395438,0.14235036281319335,0.19819941939442273,0.19794477422743298,0.20237278437779319,0.21616512330660195,0.7662060459639591,0.6747657923077782,0.6691840052652521,0.6527322491746118,0.6466228865838594,0.6341155506543096,0.6151803864373998,0.6043012512859441,0.6387730616328259,0.5675002004808767,0.44985703341558014,0.4260731633963849,0.14243081769456906,0.1494019527936138,0.18524540857027652,0.20264460629244027,0.17034239262514853,0.13105888672267257,0.146295283874635,0.15689120655797578,0.15113425806062444,0.16690509503899228,0.17917278770565237,0.16297251131083326,0.1752549530585529,0.20395233777983401,0.1727708351862821,0.24048368111466284,0.22481495956898145,0.21952804188072889,0.24142310705535783,0.22571848107055303,0.23835013208983089,0.24185934080866306,0.2525833051323485,0.2741977977344702,0.2537428506630208,0.2635605885240669,0.28243841258358693,0.2921476502162924,0.27803175080010045,0.33968856985734575,0.3362359331397219,0.31525212743810405,0.3093487150648957,0.36839804320726366,0.3648694005863403,0.3523053586073386,0.38491366657065473,0.4017973676899733,0.4138160942273339,0.4083493145708932,0.4426337731587553,0.5242511136177467,0.5082408627651522,0.2799746257013348,0.28759806159621876,0.2571537673016212,0.29459593858717836,0.28413973052178454,0.3028018733171291,0.29206032283025796,0.23524642945604396,0.2452944483778004,0.25352838960475144,0.2946935184142947,0.27025375891245323,0.24930213309452842,0.23592784052506177,0.22776884823592314,0.2831454549367085
1,0.05282863157922596,0.0,0.11533335347752557,0.05597318113349806,0.10396679236754053,0.014268587833264366,0.02235970453645582,0.0669622512212282,0.07442443448878547,0.10748119069079631,0.09441958230091616,0.09435580890201534,0.13315517441865435,0.15449984491375654,0.14416239011672122,0.15601782919380303,0.12430246716429338,0.1487132103435855,0.13602515013007416,0.10049914977622759,0.1014472657719459,0.11425852910415146,0.10135431876638418,0.11274130893036044,0.1259533548490711,0.05064983091285998,0.06821387581857331,0.06284009219215342,0.09715151390144497,0.10597233677341417,0.10786578976319228,0.11014922016790016,0.11035808804595323,0.11382150036490826,0.11965770884539847,0.13766732930626485,0.15154004216678832,0.1636214011061269,0.16644302247248108,0.17206267921935633,0.15856979363680906,0.17347375687982103,0.19399288195562836,0.1900883277691913,0.1945397875399485,0.23323965996379062,0.22845408496214786,0.08039251702518366,0.08716899779639153,0.09220680973611045,0.0953856878396715,0.11632667498240126,0.12434035985454939,0.09531338761889357,0.10181855885374705,0.13922281630087324,0.14474138386177277,0.14880975421777343,0.15407235683949994,0.16537515409688966,0.177215092267129,0.23992389202250897,0.2396692468555192,0.23723751383172886,0.2578895959346882,0.7609555052340785,0.6695152515778976,0.6639334645353717,0.6474817084447314,0.6413723458539788,0.6288650099244292,0.6099298457075194,0.5990507105560637,0.6335225209029455,0.5622496597509961,0.44460649268569946,0.4208226226665042,0.14673452553508143,0.1537056606341262,0.19508815553430878,0.19739406556255976,0.16212041297346327,0.11025957876869996,0.12549597592066242,0.13609189860400317,0.13033495010665186,0.1461057870850197,0.15837347975167976,0.14217320335686068,0.15445564510458032,0.18315302982586143,0.15197152723230953,0.21968437316069026,0.20401565161500887,0.21427750115084837,0.2361725663254773,0.2204679403406725,0.23309959135995037,0.23660880007878252,0.247332764402468,0.26894725700458966,0.24849230993314025,0.2583100477941863,0.2771878718537064,0.2868971094864119,0.27278121007021994,0.3344380291274651,0.33098539240984126,0.3100015867082235,0.3040981743350152,0.36314750247738303,0.3596188598564597,0.347054817877458,0.37966312584077405,0.39654682696009264,0.4085655534974532,0.4030987738410125,0.4373832324288747,0.519000572887866,0.5029903220352717,0.27472408497145423,0.28234752086633824,0.2519032265717407,0.2802719775855015,0.2633404225678119,0.2820025653631565,0.27126101487628534,0.21444712150207138,0.22449514042382784,0.23272908165077888,0.2738942104603221,0.24945445095848065,0.22850282514055584,0.21512853257108921,0.20696954028195055,0.2623461469827359
2,0.07088819407450213,0.11533335347752556,0.0,0.0593601723440275,0.011366561109985041,0.10106476564426119,0.10213655633935384,0.05753400965458146,0.04090891898874008,0.06019378820366218,0.04713217981378203,0.030140451973794318,0.0689398174904333,0.0902844879855355,0.07994703318850017,0.091802472265582,0.06008711023607234,0.08449785341536448,0.07180979320185311,0.03628379284800655,0.05108909156336884,0.06697112661701732,0.07736013377349275,0.062383134721783376,0.06173799792085008,0.12806462162701693,0.1105005767213036,0.11702987179092421,0.08156293863843196,0.09038376151040117,0.09227721450017927,0.09456064490488718,0.09288322765136586,0.07887377814571349,0.07303756966522326,0.0790695502091916,0.08732468523856729,0.09940604417790587,0.10222766554426005,0.10784732229113529,0.09435443670858802,0.10925839995159999,0.12977752502740733,0.12587297084097024,0.13032443061172747,0.1690243030355696,0.16423872803392683,0.11230276148543807,0.10552628071423019,0.10048846877451127,0.09730959067095024,0.11825057781368001,0.12626426268582813,0.11019968076731256,0.11670485200216602,0.10257232990728533,0.09705376234638582,0.10516655502660606,0.10638473532411297,0.11538743152116225,0.11985947851305855,0.17570853509428794,0.17545388992729818,0.1798819000776584,0.19367423900646716,0.7437151616638243,0.6522749080076434,0.6466931209651173,0.630241364874477,0.6241320022837246,0.6116246663541748,0.592689502137265,0.5818103669858093,0.6162821773326911,0.5450093161807419,0.42736614911544535,0.4035822790962501,0.1245401629721174,0.13151129807116213,0.16275452427014173,0.18015372199230548,0.15245173790269687,0.12514587191711893,0.14038226906908138,0.15097819175242216,0.14522124325507083,0.16099208023343867,0.17325977290009875,0.15705949650527964,0.16934193825299929,0.1980393229742804,0.1668578203807285,0.22937711689114837,0.213708395345467,0.1970371575805941,0.21893222275522303,0.20322759677041824,0.2158592477896961,0.21936845650852826,0.23009242083221373,0.25170691343433543,0.231251966362886,0.24106970422393206,0.25994752828345213,0.2696567659161576,0.25554086649996566,0.31719768555721095,0.3137450488395871,0.29276124313796925,0.2868578307647609,0.34590715890712886,0.3423785162862055,0.3298144743072038,0.36242278227051994,0.3793064833898385,0.3913252099271991,0.3858584302707584,0.4201428888586205,0.5017602293176119,0.48574997846501744,0.2574837414012,0.26510717729608396,0.23466288300148644,0.27210505428704357,0.2782267157162309,0.29688885851157554,0.2861473080247044,0.22933341465049034,0.23938143357224678,0.24761537479919782,0.28878050360874113,0.2643407441068996,0.2433891182889748,0.23001482571950815,0.22185583343036952,0.2772324401311549
3,0.011528021730474625,0.05597318113349806,0.059360172344027504,0.0,0.04799361123404246,0.04170459330023369,0.04979571000342514,0.013709756862667354,0.018451253355287422,0.05150800955729826,0.038446401167418105,0.0411033145434545,0.07990268006009349,0.10124735055519568,0.09090989575816036,0.10276533483524218,0.07104997280573253,0.09546071598502466,0.0827726557715133,0.04724665541766673,0.045474084638447834,0.05828534797065339,0.07174512684857173,0.05676812779686237,0.07270086049051026,0.0780858363798293,0.09564988128554264,0.09027609765912274,0.07594793171351095,0.08476875458548015,0.08666220757525826,0.08894563797996616,0.08726822072644486,0.07325877122079247,0.06742256274030224,0.08543218320116863,0.09828754780822747,0.11036890674756605,0.11319052811392023,0.11881018486079548,0.1053172992782482,0.12022126252126017,0.1407403875970675,0.13683583341063044,0.14128729318138764,0.17998716560522976,0.175201590603587,0.10668775456051707,0.09991127378930918,0.09487346184959025,0.09169458374602923,0.112635570888759,0.12064925576090714,0.10458467384239155,0.11108984507724501,0.10893496289926238,0.10341639533836287,0.1115291880185831,0.11274736831609002,0.12405016557347974,0.13082234108271873,0.1866713976639481,0.18641675249695835,0.19084476264731856,0.20463710157612733,0.7546780242334845,0.6632377705773036,0.6576559835347775,0.6412042274441372,0.6350948648533847,0.622587528923835,0.6036523647069252,0.5927732295554695,0.6272450399023513,0.5559721787504021,0.4383290116851055,0.4145451416659103,0.13090279596409443,0.13787393106313917,0.1737173868398019,0.19111658456196565,0.1588143708946739,0.11953086499219794,0.13476726214416038,0.14536318482750116,0.13960623633014982,0.15537707330851766,0.16764476597517775,0.15144448958035864,0.16372693132807828,0.1924243160493594,0.1612428134558075,0.22895565938418821,0.21328693783850683,0.20800002015025426,0.2298950853248832,0.2141904593400784,0.22682211035935626,0.23033131907818843,0.2410552834018739,0.2626697760039956,0.24221482893254617,0.25203256679359226,0.2709103908531123,0.2806196284858178,0.2665037290696258,0.3281605481268711,0.32470791140924726,0.3037241057076294,0.29782069333442107,0.35687002147678903,0.3533413788558657,0.34077733687686396,0.3733856448401801,0.3902693459594987,0.4022880724968593,0.39682129284041856,0.43110575142828067,0.512723091887272,0.4967128410346776,0.2684466039708602,0.27607003986574413,0.2456257455711466,0.28306791685670374,0.2726117087913099,0.2912738515866545,0.28053230109978333,0.22371840772556933,0.23376642664732578,0.2420003678742768,0.2831654966838201,0.2587257371819786,0.2377741113640538,0.22439981879458715,0.2162408265054485,0.2716174332062339
4,0.05952163296451708,0.10396679236754051,0.011366561109985041,0.04799361123404246,0.0,0.08969820453427614,0.0977893212374676,0.057404898859056315,0.029542357878755036,0.060064677408137035,0.047003069018256884,0.03001134117826917,0.06881070669490816,0.09015537719001035,0.07981792239297503,0.09167336147005685,0.059957999440547194,0.08436874261983933,0.07168068240632797,0.0361546820524814,0.05095998076784369,0.06684201582149217,0.0772310229779676,0.06225402392625823,0.06160888712532493,0.12607944761387177,0.11037146592577846,0.11690076099539906,0.08143382784290681,0.09025465071487603,0.09214810370465412,0.09443153410936203,0.09275411685584072,0.07874466735018834,0.07290845886969811,0.07894043941366645,0.08719557444304214,0.09927693338238072,0.1020985547487349,0.10771821149561014,0.09422532591306287,0.10912928915607484,0.1296484142318822,0.1257438600454451,0.1301953198162023,0.16889519224004446,0.1641096172384017,0.11217365068991292,0.10539716991870504,0.10035935797898612,0.0971804798754251,0.11812146701815486,0.126135151890303,0.11007056997178741,0.11657574120664087,0.10244321911176019,0.09692465155086068,0.10503744423108091,0.10625562452858782,0.1152583207256371,0.1197303677175334,0.1755794242987628,0.17532477913177305,0.17975278928213326,0.19354512821094202,0.7435860508682992,0.6521457972121183,0.6465640101695922,0.6301122540789519,0.6240028914881994,0.6114955555586497,0.5925603913417399,0.5816812561902842,0.616153066537166,0.5448802053852168,0.42723703831992016,0.4034531683007249,0.12441105217659225,0.131382187275637,0.1626254134746166,0.18002461119678034,0.1523226271071717,0.1250167611215938,0.14025315827355625,0.15084908095689703,0.1450921324595457,0.16086296943791353,0.17313066210457362,0.1569303857097545,0.16921282745747415,0.19791021217875526,0.16672870958520336,0.22924800609562324,0.21357928454994188,0.19690804678506896,0.2188031119596979,0.2030984859748931,0.21573013699417096,0.21923934571300313,0.2299633100366886,0.2515778026388103,0.23112285556736087,0.24094059342840693,0.259818417487927,0.2695276551206325,0.2554117557044405,0.31706857476168576,0.3136159380440619,0.29263213234244406,0.2867287199692357,0.3457780481116037,0.34224940549068034,0.3296853635116786,0.36229367147499475,0.37917737259431333,0.3911960991316739,0.3857293194752332,0.4200137780630953,0.5016311185220867,0.48562086766949225,0.2573546306056749,0.26497806650055883,0.2345337722059613,0.27197594349151843,0.2780976049207058,0.29675974771605035,0.2860181972291792,0.2292043038549652,0.23925232277672165,0.24748626400367268,0.28865139281321595,0.2642116333113745,0.24326000749344967,0.22988571492398302,0.2217267226348444,0.27710332933562976
5,0.053232615030708315,0.014268587833264366,0.1010647656442612,0.04170459330023369,0.08969820453427615,0.0,0.008091116703191452,0.05269366338796383,0.06015584665552111,0.09321260285753194,0.0801509944676518,0.08008722106875096,0.11888658658538998,0.14023125708049217,0.12989380228345684,0.14174924136053865,0.11003387933102901,0.13444462251032113,0.12175656229680978,0.08623056194296322,0.08717867793868153,0.09998994127088709,0.0870857309331198,0.09847272109709607,0.11168476701580674,0.036381243079595615,0.05394528798530895,0.04857150435888905,0.0828829260681806,0.09170374894014979,0.0935972019299279,0.09588063233463578,0.09608950021268886,0.09955291253164389,0.1053891210121341,0.12339874147300048,0.13727145433352395,0.14935281327286254,0.1521744346392167,0.15779409138609196,0.1443012058035447,0.15920516904655665,0.179724294122364,0.17581973993592692,0.18027119970668412,0.21897107213052625,0.2141854971288835,0.06612392919191928,0.07290040996312716,0.07793822190284608,0.08111710000640712,0.10205808714913689,0.11007177202128501,0.0810447997856292,0.08754997102048268,0.12495422846760887,0.1304727960285084,0.13454116638450905,0.13980376900623556,0.15110656626362529,0.16294650443386463,0.2256553041892446,0.22540065902225484,0.2229689259984645,0.2436210081014238,0.7466869174008142,0.6552466637446333,0.6496648767021074,0.6332131206114671,0.6271037580207145,0.6145964220911648,0.5956612578742551,0.5847821227227994,0.6192539330696811,0.5479810719177317,0.4303379048524351,0.4065540348332399,0.13246593770181705,0.13943707280086182,0.1808195677010444,0.18312547772929538,0.1478518251401989,0.09599099093543559,0.11122738808739804,0.1218233107707388,0.11606636227338749,0.13183719925175533,0.14410489191841538,0.1279046155235963,0.14018705727131595,0.16888444199259706,0.13770293939904515,0.20541578532742588,0.1897470637817445,0.200008913317584,0.22190397849221294,0.20619935250740812,0.218831003526686,0.22234021224551814,0.23306417656920364,0.2546786691713253,0.23422372209987588,0.24404145996092197,0.26291928402044207,0.27262852165314755,0.2585126222369556,0.3201694412942008,0.3167168045765769,0.29573299887495913,0.28982958650175084,0.3488789146441187,0.34535027202319535,0.33278623004419366,0.3653945380075097,0.3822782391268283,0.39429696566418887,0.38883018600774816,0.4231146445956104,0.5047319850546017,0.4887217342020073,0.2604554971381899,0.2680789330330739,0.23763463873847634,0.26600338975223714,0.24907183473454758,0.26773397752989214,0.256992427043021,0.200178533668807,0.21022655259056347,0.2184604938175145,0.25962562262705774,0.23518586312521628,0.21423423730729146,0.20085994473782484,0.19270095244868618,0.24807755914947155
6,0.06132373173389977,0.02235970453645582,0.10213655633935384,0.04979571000342514,0.09778932123746761,0.008091116703191452,0.0,0.04460254668477238,0.06824696335871255,0.1013037195607234,0.08824211117084324,0.07199610436555952,0.11079546988219852,0.1321401403773007,0.12180268558026539,0.1336581246573472,0.10194276262783755,0.12635350580712967,0.11366544559361833,0.07813944523977176,0.09294474395513405,0.09847841476577844,0.07899461422992836,0.09397161328163774,0.10359365031261528,0.028290126376404167,0.045854171282117495,0.0404803876556976,0.07479180936498914,0.08361263223695835,0.08550608522673644,0.08778951563144434,0.08799838350949742,0.09146179582845243,0.09729800430894264,0.11530762476980903,0.1291803376303325,0.14126169656967108,0.14408331793602525,0.1497029746829005,0.13621008910035323,0.1511140523433652,0.17163317741917253,0.16772862323273546,0.17218008300349266,0.2108799554273348,0.20609438042569203,0.05803281248872784,0.0648092932599357,0.06984710519965463,0.07302598330321566,0.09396697044594543,0.10198065531809355,0.07295368308243774,0.07945885431729122,0.11686311176441742,0.12238167932531695,0.1264500496813176,0.1317126523030441,0.14301544956043383,0.15485538773067317,0.21756418748605313,0.21730954231906338,0.21487780929527303,0.23552989139823235,0.7385958006976228,0.6471555470414418,0.641573759998916,0.6251220039082757,0.6190126413175231,0.6065053053879734,0.5875701411710637,0.576691006019608,0.6111628163664897,0.5398899552145403,0.42224678814924366,0.3984629181300484,0.12437482099862561,0.13134595609767036,0.17272845099785294,0.17503436102610392,0.13976070843700744,0.08789987423224414,0.10313627138420658,0.11373219406754735,0.10797524557019604,0.12374608254856388,0.13601377521522393,0.11981349882040486,0.1320959405681245,0.1607933252894056,0.1296118226958537,0.19732466862423442,0.18165594707855304,0.19191779661439254,0.21381286178902148,0.19810823580421666,0.21073988682349454,0.21424909554232668,0.22497305986601218,0.24658755246813385,0.22613260539668442,0.2359503432577305,0.2548281673172506,0.2645374049499561,0.25042150553376413,0.3120783245910093,0.30862568787338546,0.28764188217176767,0.2817384697985594,0.34078779794092723,0.3372591553200039,0.3246951133410022,0.35730342130431825,0.37418712242363683,0.3862058489609974,0.3807390693045567,0.4150235278924189,0.4966408683514103,0.48063061749881586,0.2523643804349984,0.25998781632988244,0.22954352203528489,0.2579122730490457,0.24098071803135612,0.2596428608267007,0.24890131033982957,0.19208741696561554,0.202135435887372,0.21036937711432305,0.2515345059238663,0.22709474642202482,0.2061431206041,0.19276882803463338,0.18460983574549472,0.2399864424462801
7,0.02523777859314198,0.0669622512212282,0.05753400965458146,0.013709756862667354,0.057404898859056315,0.05269366338796383,0.04460254668477238,0.0,0.032161010217954776,0.05744689391065501,0.04438528552077486,0.027393557680787144,0.06619292319742613,0.08753759369252832,0.077200138895493,0.08905557797257482,0.05734021594306517,0.0817509591223573,0.06906289890884594,0.033536898554999375,0.04834219727036167,0.06422423232401014,0.07461323948048558,0.0596362404287762,0.058991103627842906,0.07289267306117654,0.09045671796688987,0.08508293434046998,0.07881604434542479,0.087636867217394,0.0895303202071721,0.09181375061188,0.09013633335835869,0.07612688385270631,0.07029067537221609,0.07632265591618442,0.08457779094556012,0.0966591498848987,0.09948077125125288,0.10510042799812812,0.09160754241558085,0.10651150565859281,0.12703063073440016,0.12312607654796308,0.1275775363187203,0.16627740874256242,0.16149183374091966,0.10263535917350022,0.10277938642122302,0.0977415744815041,0.09456269637794307,0.11550368352067283,0.12351736839282097,0.10745278647430538,0.11395795770915884,0.09982543561427816,0.09430686805337865,0.10241966073359889,0.10363784103110579,0.11264053722815508,0.11711258422005137,0.17296164080128076,0.172706995634291,0.17713500578465122,0.19092734471345998,0.7409682673708171,0.6495280137146362,0.6439462266721101,0.6274944705814698,0.6213851079907173,0.6088777720611676,0.5899426078442578,0.5790634726928021,0.6135352830396839,0.5422624218877347,0.4246192548224382,0.40083538480324293,0.12179326867911022,0.12876440377815496,0.16000762997713455,0.1774068276992983,0.1497048436096897,0.12239897762411177,0.1376353747760742,0.148231297459415,0.14247434896206365,0.1582451859404315,0.17051287860709158,0.15431260221227247,0.1665950439599921,0.19529242868127322,0.16411092608772132,0.2266302225981412,0.21096150105245984,0.19429026328758692,0.21618532846221586,0.20048070247741107,0.21311235349668892,0.2166215622155211,0.22734552653920656,0.24896001914132826,0.22850507206987883,0.2383228099309249,0.25720063399044496,0.26690987162315044,0.2527939722069585,0.3144507912642038,0.3109981545465799,0.2900143488449621,0.28411093647175373,0.3431602646141217,0.33963162199319835,0.3270675800141966,0.35967588797751276,0.37655958909683135,0.38857831563419193,0.3831115359777512,0.4173959945656133,0.4990133350246047,0.48300308417201027,0.25473684710819283,0.2623602830030768,0.23191598870847926,0.2693581599940364,0.27547982142322375,0.29414196421856836,0.2834004137316972,0.22658652035748317,0.2366345392792396,0.24486848050619064,0.28603360931573396,0.26159384981389244,0.24064222399596763,0.22726793142650098,0.21910893913736235,0.2744855458381477
8,0.029979275085762046,0.07442443448878548,0.04090891898874008,0.018451253355287422,0.029542357878755036,0.06015584665552111,0.06824696335871257,0.032161010217954776,0.0,0.03305675620201083,0.019995147812130683,0.036986875652118396,0.07578624116875739,0.09713091166385958,0.08679345686682426,0.09864889594390608,0.06693353391439642,0.09134427709368856,0.0786562168801772,0.0418281299985227,0.02702283128316041,0.03983409461536597,0.05329387349328431,0.038316874441574944,0.05854224110341284,0.09653708973511672,0.08643431644109519,0.09296361151071578,0.05749667835822353,0.06631750123019273,0.06821095421997084,0.07049438462467873,0.06881696737115743,0.05480751786550504,0.048971309385014816,0.0669809298458812,0.08876059860724739,0.10084195754658595,0.10366357891294015,0.10928323565981538,0.1012008603869121,0.11610482362992407,0.1366239487057314,0.12730888420965034,0.13176034398040756,0.17587072671389367,0.16567464140260693,0.08823650120522965,0.08146002043402176,0.07642220849430283,0.07324333039074181,0.09418431753347158,0.10219800240561971,0.08613342048710412,0.09263859172195758,0.09048370954397496,0.08496514198307545,0.09307793466329567,0.09429611496080259,0.10559891221819231,0.11743885038843166,0.17714444846296806,0.18230031360562227,0.17746127195303152,0.20052066268479124,0.7391982098000018,0.6477579561438209,0.642176169101295,0.6257244130106547,0.6196150504199022,0.6071077144903524,0.5881725502734426,0.577293415121987,0.6117652254688687,0.5404923643169195,0.4228491972516228,0.39906532723242755,0.11245154260880702,0.11942267770785175,0.16033389614551488,0.17563677012848294,0.1403631175393865,0.10107961163691051,0.11631600878887297,0.12691193147221375,0.12115498297486241,0.13692581995323025,0.14919351261989033,0.13299323622507123,0.14527567797279087,0.17397306269407198,0.14279156010052008,0.2105044060289008,0.19483568448321942,0.1925202057167716,0.2144152708914005,0.19871064490659573,0.21134229592587356,0.2148515046447057,0.2255754689683912,0.24718996157051287,0.22673501449906347,0.23655275236010953,0.25543057641962963,0.2651398140523351,0.25102391463614315,0.31268073369338834,0.30922809697576453,0.2882442912741467,0.2823408789009384,0.34139020704330636,0.33786156442238297,0.3252975224433812,0.3579058304066974,0.37478953152601596,0.38680825806337654,0.38134147840693583,0.415625936994798,0.49724327745378943,0.481233026601195,0.25296678953737745,0.26059022543226146,0.2301459311376639,0.26758810242322106,0.2541604554360225,0.27282259823136706,0.2620810477444959,0.20526715437028192,0.21531517329203836,0.2235491145189894,0.26471424332853266,0.2402744838266912,0.21932285800876639,0.20594856543929974,0.1977895731501611,0.25316617985094647
9,0.06303603128777288,0.10748119069079631,0.06019378820366218,0.05150800955729826,0.060064677408137035,0.09321260285753194,0.1013037195607234,0.05744689391065501,0.03305675620201083,0.0,0.01306160838988015,0.03005333622986786,0.06885270174650684,0.09019737224160904,0.07985991744457371,0.09171535652165554,0.05999999449214589,0.08441073767143802,0.07172267745792665,0.034894590576272165,0.020089291860909873,0.006777338413355139,0.026261138949205218,0.03138333501932441,0.05160870168116231,0.0769656268027294,0.05940158189701608,0.06593087696663667,0.030463943814144436,0.03928476668611364,0.041178219675891733,0.04346165008059964,0.04483271365159194,0.047873978443254514,0.04203776996276429,0.06004739042363068,0.08182705918499684,0.09390841812433541,0.0967300394906896,0.10234969623756483,0.09426732096466156,0.10917128420767352,0.12969040928348088,0.1203753447873998,0.12482680455815702,0.16893718729164314,0.1587411019803564,0.07479828467236153,0.06802180390115366,0.06298399196143473,0.06616287006499574,0.08710385720772551,0.09511754207987365,0.07269520395423601,0.07920037518908948,0.08355017012172442,0.0780316025608249,0.08614439524104513,0.08736257553855205,0.09866537279594177,0.11050531096618112,0.17021090904071753,0.17536677418337174,0.170527732530781,0.1935871232625407,0.7322646703777513,0.6408244167215704,0.6352426296790445,0.6187908735884042,0.6126815109976517,0.6001741750681019,0.5812390108511921,0.5703598756997365,0.6048316860466182,0.533558824894669,0.41591565782937223,0.392131787810177,0.10551800318655648,0.11248913828560121,0.15340035672326435,0.16870323070623242,0.13342957811713596,0.0876413951040424,0.10287779225600485,0.11347371493934562,0.1077167664419943,0.12348760342036214,0.1357552960870222,0.11955501969220311,0.13183746143992275,0.16053484616120386,0.12935334356765196,0.19706618949603272,0.18139746795035133,0.18558666629452106,0.20748173146914997,0.1917771054843452,0.20440875650362303,0.20791796522245518,0.21864192954614067,0.24025642214826234,0.21980147507681294,0.229619212937859,0.2484970369973791,0.25820627463008455,0.24409037521389262,0.3057471942711378,0.302294557553514,0.28131075185189613,0.27540733947868784,0.3344566676210558,0.3309280250001324,0.31836398302113067,0.3509722909844468,0.3678559921037654,0.379874718641126,0.3744079389846853,0.40869239757254744,0.4903097380315389,0.47429948717894443,0.24603325011512692,0.2536566860100109,0.22321239171541338,0.257653793920844,0.24072223890315442,0.259384381698499,0.24864283121162786,0.19182893783741384,0.2018769567591703,0.21011089798612134,0.2512760267956646,0.2268362672938231,0.2058846414758983,0.19251034890643168,0.18435135661729302,0.23972796331807839
