,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
0,0,0.052828632,0.070888194,0.011528022,0.059521633,0.053232615,0.061323732,0.025237779,0.029979275,0.063036031,0.049974423,0.052631336,0.091430702,0.112775372,0.102437917,0.114293357,0.082577995,0.106988738,0.094300678,0.058774677,0.057002106,0.06981337,0.083273149,0.06829615,0.084228882,0.089613858,0.107177903,0.101804119,0.087475953,0.096296776,0.098190229,0.10047366,0.098796242,0.084786793,0.078950584,0.096960205,0.10981557,0.121896928,0.12471855,0.130338207,0.116845321,0.131749284,0.152268409,0.148363855,0.152815315,0.191515187,0.186729612,0.118215776,0.111439296,0.106401484,0.103222605,0.124163593,0.132177277,0.116112696,0.122617867,0.120462985,0.114944417,0.12305721,0.12427539,0.135578187,0.142350363,0.198199419,0.197944774,0.202372784,0.216165123,0.766206046,0.674765792,0.669184005,0.652732249,0.646622887,0.634115551,0.615180386,0.604301251,0.638773062,0.5675002,0.449857033,0.426073163,0.142430818,0.149401953,0.185245409,0.202644606,0.170342393,0.131058887,0.146295284,0.156891207,0.151134258,0.166905095,0.179172788,0.162972511,0.175254953,0.203952338,0.172770835,0.240483681,0.22481496,0.219528042,0.241423107,0.225718481,0.238350132,0.241859341,0.252583305,0.274197798,0.253742851,0.263560589,0.282438413,0.29214765,0.278031751,0.33968857,0.336235933,0.315252127,0.309348715,0.368398043,0.364869401,0.352305359,0.384913667,0.401797368,0.413816094,0.408349315,0.442633773,0.524251114,0.508240863,0.279974626,0.287598062,0.257153767,0.294595939,0.284139731,0.302801873,0.292060323,0.235246429,0.245294448,0.25352839,0.294693518,0.270253759,0.249302133,0.235927841,0.227768848,0.283145455
1,0.052828632,0,0.115333353,0.055973181,0.103966792,0.014268588,0.022359705,0.066962251,0.074424434,0.107481191,0.094419582,0.094355809,0.133155174,0.154499845,0.14416239,0.156017829,0.124302467,0.14871321,0.13602515,0.10049915,0.101447266,0.114258529,0.101354319,0.112741309,0.125953355,0.050649831,0.068213876,0.062840092,0.097151514,0.105972337,0.10786579,0.11014922,0.110358088,0.1138215,0.119657709,0.137667329,0.151540042,0.163621401,0.166443022,0.172062679,0.158569794,0.173473757,0.193992882,0.190088328,0.194539788,0.23323966,0.228454085,0.080392517,0.087168998,0.09220681,0.095385688,0.116326675,0.12434036,0.095313388,0.101818559,0.139222816,0.144741384,0.148809754,0.154072357,0.165375154,0.177215092,0.239923892,0.239669247,0.237237514,0.257889596,0.760955505,0.669515252,0.663933465,0.647481708,0.641372346,0.62886501,0.609929846,0.599050711,0.633522521,0.56224966,0.444606493,0.420822623,0.146734526,0.153705661,0.195088156,0.197394066,0.162120413,0.110259579,0.125495976,0.136091899,0.13033495,0.146105787,0.15837348,0.142173203,0.154455645,0.18315303,0.151971527,0.219684373,0.204015652,0.214277501,0.236172566,0.22046794,0.233099591,0.2366088,0.247332764,0.268947257,0.24849231,0.258310048,0.277187872,0.286897109,0.27278121,0.334438029,0.330985392,0.310001587,0.304098174,0.363147502,0.35961886,0.347054818,0.379663126,0.396546827,0.408565553,0.403098774,0.437383232,0.519000573,0.502990322,0.274724085,0.282347521,0.251903227,0.280271978,0.263340423,0.282002565,0.271261015,0.214447122,0.22449514,0.232729082,0.27389421,0.249454451,0.228502825,0.215128533,0.20696954,0.262346147
2,0.070888194,0.115333353,0,0.059360172,0.011366561,0.101064766,0.102136556,0.05753401,0.040908919,0.060193788,0.04713218,0.030140452,0.068939817,0.090284488,0.079947033,0.091802472,0.06008711,0.084497853,0.071809793,0.036283793,0.051089092,0.066971127,0.077360134,0.062383135,0.061737998,0.128064622,0.110500577,0.117029872,0.081562939,0.090383762,0.092277215,0.094560645,0.092883228,0.078873778,0.07303757,0.07906955,0.087324685,0.099406044,0.102227666,0.107847322,0.094354437,0.1092584,0.129777525,0.125872971,0.130324431,0.169024303,0.164238728,0.112302761,0.105526281,0.100488469,0.097309591,0.118250578,0.126264263,0.110199681,0.116704852,0.10257233,0.097053762,0.105166555,0.106384735,0.115387432,0.119859479,0.175708535,0.17545389,0.1798819,0.193674239,0.743715162,0.652274908,0.646693121,0.630241365,0.624132002,0.611624666,0.592689502,0.581810367,0.616282177,0.545009316,0.427366149,0.403582279,0.124540163,0.131511298,0.162754524,0.180153722,0.152451738,0.125145872,0.140382269,0.150978192,0.145221243,0.16099208,0.173259773,0.157059497,0.169341938,0.198039323,0.16685782,0.229377117,0.213708395,0.197037158,0.218932223,0.203227597,0.215859248,0.219368457,0.230092421,0.251706913,0.231251966,0.241069704,0.259947528,0.269656766,0.255540866,0.317197686,0.313745049,0.292761243,0.286857831,0.345907159,0.342378516,0.329814474,0.362422782,0.379306483,0.39132521,0.38585843,0.420142889,0.501760229,0.485749978,0.257483741,0.265107177,0.234662883,0.272105054,0.278226716,0.296888859,0.286147308,0.229333415,0.239381434,0.247615375,0.288780504,0.264340744,0.243389118,0.230014826,0.221855833,0.27723244
3,0.011528022,0.055973181,0.059360172,0,0.047993611,0.041704593,0.04979571,0.013709757,0.018451253,0.05150801,0.038446401,0.041103315,0.07990268,0.101247351,0.090909896,0.102765335,0.071049973,0.095460716,0.082772656,0.047246655,0.045474085,0.058285348,0.071745127,0.056768128,0.07270086,0.078085836,0.095649881,0.090276098,0.075947932,0.084768755,0.086662208,0.088945638,0.087268221,0.073258771,0.067422563,0.085432183,0.098287548,0.110368907,0.113190528,0.118810185,0.105317299,0.120221263,0.140740388,0.136835833,0.141287293,0.179987166,0.175201591,0.106687755,0.099911274,0.094873462,0.091694584,0.112635571,0.120649256,0.104584674,0.111089845,0.108934963,0.103416395,0.111529188,0.112747368,0.124050166,0.130822341,0.186671398,0.186416752,0.190844763,0.204637102,0.754678024,0.663237771,0.657655984,0.641204227,0.635094865,0.622587529,0.603652365,0.59277323,0.62724504,0.555972179,0.438329012,0.414545142,0.130902796,0.137873931,0.173717387,0.191116585,0.158814371,0.119530865,0.134767262,0.145363185,0.139606236,0.155377073,0.167644766,0.15144449,0.163726931,0.192424316,0.161242813,0.228955659,0.213286938,0.20800002,0.229895085,0.214190459,0.22682211,0.230331319,0.241055283,0.262669776,0.242214829,0.252032567,0.270910391,0.280619628,0.266503729,0.328160548,0.324707911,0.303724106,0.297820693,0.356870021,0.353341379,0.340777337,0.373385645,0.390269346,0.402288072,0.396821293,0.431105751,0.512723092,0.496712841,0.268446604,0.27607004,0.245625746,0.283067917,0.272611709,0.291273852,0.280532301,0.223718408,0.233766427,0.242000368,0.283165497,0.258725737,0.237774111,0.224399819,0.216240827,0.271617433
4,0.059521633,0.103966792,0.011366561,0.047993611,0,0.089698205,0.097789321,0.057404899,0.029542358,0.060064677,0.047003069,0.030011341,0.068810707,0.090155377,0.079817922,0.091673361,0.059957999,0.084368743,0.071680682,0.036154682,0.050959981,0.066842016,0.077231023,0.062254024,0.061608887,0.126079448,0.110371466,0.116900761,0.081433828,0.090254651,0.092148104,0.094431534,0.092754117,0.078744667,0.072908459,0.078940439,0.087195574,0.099276933,0.102098555,0.107718211,0.094225326,0.109129289,0.129648414,0.12574386,0.13019532,0.168895192,0.164109617,0.112173651,0.10539717,0.100359358,0.09718048,0.118121467,0.126135152,0.11007057,0.116575741,0.102443219,0.096924652,0.105037444,0.106255625,0.115258321,0.119730368,0.175579424,0.175324779,0.179752789,0.193545128,0.743586051,0.652145797,0.64656401,0.630112254,0.624002891,0.611495556,0.592560391,0.581681256,0.616153067,0.544880205,0.427237038,0.403453168,0.124411052,0.131382187,0.162625413,0.180024611,0.152322627,0.125016761,0.140253158,0.150849081,0.145092132,0.160862969,0.173130662,0.156930386,0.169212827,0.197910212,0.16672871,0.229248006,0.213579285,0.196908047,0.218803112,0.203098486,0.215730137,0.219239346,0.22996331,0.251577803,0.231122856,0.240940593,0.259818417,0.269527655,0.255411756,0.317068575,0.313615938,0.292632132,0.28672872,0.345778048,0.342249405,0.329685364,0.362293671,0.379177373,0.391196099,0.385729319,0.420013778,0.501631119,0.485620868,0.257354631,0.264978067,0.234533772,0.271975943,0.278097605,0.296759748,0.286018197,0.229204304,0.239252323,0.247486264,0.288651393,0.264211633,0.243260007,0.229885715,0.221726723,0.277103329
5,0.053232615,0.014268588,0.101064766,0.041704593,0.089698205,0,0.008091117,0.052693663,0.060155847,0.093212603,0.080150994,0.080087221,0.118886587,0.140231257,0.129893802,0.141749241,0.110033879,0.134444623,0.121756562,0.086230562,0.087178678,0.099989941,0.087085731,0.098472721,0.111684767,0.036381243,0.053945288,0.048571504,0.082882926,0.091703749,0.093597202,0.095880632,0.0960895,0.099552913,0.105389121,0.123398741,0.137271454,0.149352813,0.152174435,0.157794091,0.144301206,0.159205169,0.179724294,0.17581974,0.1802712,0.218971072,0.214185497,0.066123929,0.07290041,0.077938222,0.0811171,0.102058087,0.110071772,0.0810448,0.087549971,0.124954228,0.130472796,0.134541166,0.139803769,0.151106566,0.162946504,0.225655304,0.225400659,0.222968926,0.243621008,0.746686917,0.655246664,0.649664877,0.633213121,0.627103758,0.614596422,0.595661258,0.584782123,0.619253933,0.547981072,0.430337905,0.406554035,0.132465938,0.139437073,0.180819568,0.183125478,0.147851825,0.095990991,0.111227388,0.121823311,0.116066362,0.131837199,0.144104892,0.127904616,0.140187057,0.168884442,0.137702939,0.205415785,0.189747064,0.200008913,0.221903978,0.206199353,0.218831004,0.222340212,0.233064177,0.254678669,0.234223722,0.24404146,0.262919284,0.272628522,0.258512622,0.320169441,0.316716805,0.295732999,0.289829587,0.348878915,0.345350272,0.33278623,0.365394538,0.382278239,0.394296966,0.388830186,0.423114645,0.504731985,0.488721734,0.260455497,0.268078933,0.237634639,0.26600339,0.249071835,0.267733978,0.256992427,0.200178534,0.210226553,0.218460494,0.259625623,0.235185863,0.214234237,0.200859945,0.192700952,0.248077559
6,0.061323732,0.022359705,0.102136556,0.04979571,0.097789321,0.008091117,0,0.044602547,0.068246963,0.10130372,0.088242111,0.071996104,0.11079547,0.13214014,0.121802686,0.133658125,0.101942763,0.126353506,0.113665446,0.078139445,0.092944744,0.098478415,0.078994614,0.093971613,0.10359365,0.028290126,0.045854171,0.040480388,0.074791809,0.083612632,0.085506085,0.087789516,0.087998384,0.091461796,0.097298004,0.115307625,0.129180338,0.141261697,0.144083318,0.149702975,0.136210089,0.151114052,0.171633177,0.167728623,0.172180083,0.210879955,0.20609438,0.058032812,0.064809293,0.069847105,0.073025983,0.09396697,0.101980655,0.072953683,0.079458854,0.116863112,0.122381679,0.12645005,0.131712652,0.14301545,0.154855388,0.217564187,0.217309542,0.214877809,0.235529891,0.738595801,0.647155547,0.64157376,0.625122004,0.619012641,0.606505305,0.587570141,0.576691006,0.611162816,0.539889955,0.422246788,0.398462918,0.124374821,0.131345956,0.172728451,0.175034361,0.139760708,0.087899874,0.103136271,0.113732194,0.107975246,0.123746083,0.136013775,0.119813499,0.132095941,0.160793325,0.129611823,0.197324669,0.181655947,0.191917797,0.213812862,0.198108236,0.210739887,0.214249096,0.22497306,0.246587552,0.226132605,0.235950343,0.254828167,0.264537405,0.250421506,0.312078325,0.308625688,0.287641882,0.28173847,0.340787798,0.337259155,0.324695113,0.357303421,0.374187122,0.386205849,0.380739069,0.415023528,0.496640868,0.480630617,0.25236438,0.259987816,0.229543522,0.257912273,0.240980718,0.259642861,0.24890131,0.192087417,0.202135436,0.210369377,0.251534506,0.227094746,0.206143121,0.192768828,0.184609836,0.239986442
7,0.025237779,0.066962251,0.05753401,0.013709757,0.057404899,0.052693663,0.044602547,0,0.03216101,0.057446894,0.044385286,0.027393558,0.066192923,0.087537594,0.077200139,0.089055578,0.057340216,0.081750959,0.069062899,0.033536899,0.048342197,0.064224232,0.074613239,0.05963624,0.058991104,0.072892673,0.090456718,0.085082934,0.078816044,0.087636867,0.08953032,0.091813751,0.090136333,0.076126884,0.070290675,0.076322656,0.084577791,0.09665915,0.099480771,0.105100428,0.091607542,0.106511506,0.127030631,0.123126077,0.127577536,0.166277409,0.161491834,0.102635359,0.102779386,0.097741574,0.094562696,0.115503684,0.123517368,0.107452786,0.113957958,0.099825436,0.094306868,0.102419661,0.103637841,0.112640537,0.117112584,0.172961641,0.172706996,0.177135006,0.190927345,0.740968267,0.649528014,0.643946227,0.627494471,0.621385108,0.608877772,0.589942608,0.579063473,0.613535283,0.542262422,0.424619255,0.400835385,0.121793269,0.128764404,0.16000763,0.177406828,0.149704844,0.122398978,0.137635375,0.148231297,0.142474349,0.158245186,0.170512879,0.154312602,0.166595044,0.195292429,0.164110926,0.226630223,0.210961501,0.194290263,0.216185328,0.200480702,0.213112353,0.216621562,0.227345527,0.248960019,0.228505072,0.23832281,0.257200634,0.266909872,0.252793972,0.314450791,0.310998155,0.290014349,0.284110936,0.343160265,0.339631622,0.32706758,0.359675888,0.376559589,0.388578316,0.383111536,0.417395995,0.499013335,0.483003084,0.254736847,0.262360283,0.231915989,0.26935816,0.275479821,0.294141964,0.283400414,0.22658652,0.236634539,0.244868481,0.286033609,0.26159385,0.240642224,0.227267931,0.219108939,0.274485546
8,0.029979275,0.074424434,0.040908919,0.018451253,0.029542358,0.060155847,0.068246963,0.03216101,0,0.033056756,0.019995148,0.036986876,0.075786241,0.097130912,0.086793457,0.098648896,0.066933534,0.091344277,0.078656217,0.04182813,0.027022831,0.039834095,0.053293873,0.038316874,0.058542241,0.09653709,0.086434316,0.092963612,0.057496678,0.066317501,0.068210954,0.070494385,0.068816967,0.054807518,0.048971309,0.06698093,0.088760599,0.100841958,0.103663579,0.109283236,0.10120086,0.116104824,0.136623949,0.127308884,0.131760344,0.175870727,0.165674641,0.088236501,0.08146002,0.076422208,0.07324333,0.094184318,0.102198002,0.08613342,0.092638592,0.09048371,0.084965142,0.093077935,0.094296115,0.105598912,0.11743885,0.177144448,0.182300314,0.177461272,0.200520663,0.73919821,0.647757956,0.642176169,0.625724413,0.61961505,0.607107714,0.58817255,0.577293415,0.611765225,0.540492364,0.422849197,0.399065327,0.112451543,0.119422678,0.160333896,0.17563677,0.140363118,0.101079612,0.116316009,0.126911931,0.121154983,0.13692582,0.149193513,0.132993236,0.145275678,0.173973063,0.14279156,0.210504406,0.194835684,0.192520206,0.214415271,0.198710645,0.211342296,0.214851505,0.225575469,0.247189962,0.226735014,0.236552752,0.255430576,0.265139814,0.251023915,0.312680734,0.309228097,0.288244291,0.282340879,0.341390207,0.337861564,0.325297522,0.35790583,0.374789532,0.386808258,0.381341478,0.415625937,0.497243277,0.481233027,0.25296679,0.260590225,0.230145931,0.267588102,0.254160455,0.272822598,0.262081048,0.205267154,0.215315173,0.223549115,0.264714243,0.240274484,0.219322858,0.205948565,0.197789573,0.25316618
9,0.063036031,0.107481191,0.060193788,0.05150801,0.060064677,0.093212603,0.10130372,0.057446894,0.033056756,0,0.013061608,0.030053336,0.068852702,0.090197372,0.079859917,0.091715357,0.059999994,0.084410738,0.071722677,0.034894591,0.020089292,0.006777338,0.026261139,0.031383335,0.051608702,0.076965627,0.059401582,0.065930877,0.030463944,0.039284767,0.04117822,0.04346165,0.044832714,0.047873978,0.04203777,0.06004739,0.081827059,0.093908418,0.096730039,0.102349696,0.094267321,0.109171284,0.129690409,0.120375345,0.124826805,0.168937187,0.158741102,0.074798285,0.068021804,0.062983992,0.06616287,0.087103857,0.095117542,0.072695204,0.079200375,0.08355017,0.078031603,0.086144395,0.087362576,0.098665373,0.110505311,0.170210909,0.175366774,0.170527733,0.193587123,0.73226467,0.640824417,0.63524263,0.618790874,0.612681511,0.600174175,0.581239011,0.570359876,0.604831686,0.533558825,0.415915658,0.392131788,0.105518003,0.112489138,0.153400357,0.168703231,0.133429578,0.087641395,0.102877792,0.113473715,0.107716766,0.123487603,0.135755296,0.11955502,0.131837461,0.160534846,0.129353344,0.197066189,0.181397468,0.185586666,0.207481731,0.191777105,0.204408757,0.207917965,0.21864193,0.240256422,0.219801475,0.229619213,0.248497037,0.258206275,0.244090375,0.305747194,0.302294558,0.281310752,0.275407339,0.334456668,0.330928025,0.318363983,0.350972291,0.367855992,0.379874719,0.374407939,0.408692398,0.490309738,0.474299487,0.24603325,0.253656686,0.223212392,0.257653794,0.240722239,0.259384382,0.248642831,0.191828938,0.201876957,0.210110898,0.251276027,0.226836267,0.205884641,0.192510349,0.184351357,0.239727963
